Credit,Partenaire,Durée_du_crédit,Type_de_produit,Montant_du_crédit,Montant_du_renouvelable,Situation_familliale,Nombre_enfant,Contrat_de_travail,Profession,Situation_logement,Sex,Age,Revenu,BaseScore,x1,x2,x3,x4,x6,x7,x12,Score
1,8,4.0,1,637.1,2000.0,3,0.0,2,5,0,1,55.0,2000.0,522.0,18.0,9.0,-7.0,9.0,37.0,-1.0,15.0,602.0
1,8,4.0,0,170.79,170.79,3,0.0,4,7,4,1,71.0,3600.0,522.0,18.0,9.0,0.0,13.0,37.0,-1.0,43.0,641.0
1,8,10.0,0,1091.81,1091.81,3,1.0,0,2,4,1,55.0,3600.0,522.0,18.0,-3.0,0.0,-18.0,37.0,8.0,15.0,579.0
1,8,4.0,1,594.55,2000.0,3,0.0,2,3,2,0,53.0,1600.0,522.0,18.0,9.0,-7.0,9.0,37.0,-1.0,15.0,602.0
1,8,5.0,1,916.3,3000.0,3,4.0,2,5,0,1,49.0,2400.0,522.0,18.0,-3.0,-7.0,-18.0,37.0,8.0,7.0,564.0
1,2,5.0,0,519.99,519.99,3,0.0,4,7,4,0,62.0,2600.0,522.0,5.0,-3.0,0.0,9.0,37.0,-1.0,24.0,593.0
1,8,4.0,1,1036.15,2000.0,0,0.0,2,6,1,0,30.0,1250.0,522.0,18.0,9.0,-7.0,-18.0,-0.0,-1.0,-7.0,516.0
1,2,3.0,1,360.0,3000.0,3,0.0,2,6,0,1,42.0,1500.0,522.0,5.0,13.0,-7.0,12.0,37.0,-1.0,7.0,588.0
1,8,4.0,0,495.99,495.99,3,0.0,2,6,0,1,46.0,2050.0,522.0,18.0,9.0,0.0,9.0,37.0,-1.0,7.0,601.0
1,8,10.0,0,2000.0,2000.0,0,1.0,2,3,1,1,26.0,1400.0,522.0,18.0,-3.0,0.0,-18.0,-0.0,8.0,-25.0,502.0
1,2,10.0,1,483.99,2000.0,3,0.0,4,7,1,0,69.0,1600.0,522.0,5.0,-3.0,-7.0,12.0,37.0,-1.0,43.0,608.0
1,8,4.0,1,211.98,2000.0,3,1.0,2,5,0,1,53.0,1600.0,522.0,18.0,9.0,-7.0,13.0,37.0,8.0,15.0,615.0
1,8,4.0,1,210.15,3000.0,3,1.0,2,5,1,1,54.0,1600.0,522.0,18.0,9.0,-7.0,13.0,37.0,8.0,15.0,615.0
1,2,3.0,1,699.99,2000.0,3,0.0,2,3,4,0,50.0,2000.0,522.0,5.0,13.0,-7.0,9.0,37.0,-1.0,15.0,593.0
1,2,10.0,0,576.99,576.99,0,0.0,4,7,4,0,69.0,1500.0,522.0,5.0,-3.0,0.0,9.0,-0.0,-1.0,43.0,575.0
0,2,12.0,0,1018.99,1018.99,0,0.0,2,5,4,0,50.0,1500.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,-1.0,15.0,514.0
1,2,12.0,0,549.99,549.99,1,0.0,4,4,1,0,40.0,1000.0,522.0,5.0,-9.0,0.0,9.0,-0.0,-1.0,7.0,533.0
1,2,5.0,0,499.99,499.99,6,0.0,4,7,4,0,70.0,2090.0,522.0,5.0,-3.0,0.0,9.0,37.0,-1.0,43.0,612.0
1,8,4.0,1,176.49,2000.0,0,0.0,2,5,1,1,25.0,1235.0,522.0,18.0,9.0,-7.0,13.0,-0.0,-1.0,-25.0,529.0
1,8,4.0,1,296.6,3000.0,0,0.0,4,7,4,0,67.0,1500.0,522.0,18.0,9.0,-7.0,13.0,-0.0,-1.0,43.0,597.0
1,2,10.0,1,583.99,2000.0,3,0.0,4,7,4,0,67.0,2000.0,522.0,5.0,-3.0,-7.0,9.0,37.0,-1.0,43.0,605.0
1,8,3.0,0,216.58,216.58,0,0.0,2,3,4,0,51.0,2000.0,522.0,18.0,13.0,0.0,13.0,-0.0,-1.0,15.0,580.0
1,2,10.0,1,683.99,2000.0,3,1.0,2,2,0,0,51.0,2150.0,522.0,5.0,-3.0,-7.0,9.0,37.0,8.0,15.0,586.0
1,2,12.0,0,449.99,449.99,3,1.0,2,3,0,0,50.0,2000.0,522.0,5.0,-9.0,0.0,12.0,37.0,8.0,15.0,590.0
1,3,10.0,0,438.76,438.76,0,0.0,2,3,4,0,53.0,1000.0,522.0,5.0,-3.0,0.0,12.0,-0.0,-1.0,15.0,550.0
1,2,10.0,1,483.99,2000.0,2,2.0,2,3,1,0,31.0,1800.0,522.0,5.0,-3.0,-7.0,12.0,-0.0,8.0,-7.0,530.0
1,8,3.0,1,532.96,2000.0,5,0.0,4,7,1,1,60.0,4500.0,522.0,18.0,13.0,-7.0,9.0,37.0,-1.0,24.0,615.0
1,8,3.0,1,153.58,2000.0,0,1.0,2,6,0,0,51.0,1700.0,522.0,18.0,13.0,-7.0,13.0,-0.0,8.0,15.0,582.0
1,8,4.0,1,263.16,3000.0,3,3.0,2,5,1,1,53.0,1500.0,522.0,18.0,9.0,-7.0,13.0,37.0,8.0,15.0,615.0
1,2,5.0,0,639.99,639.99,2,0.0,2,3,4,0,42.0,1400.0,522.0,5.0,-3.0,0.0,9.0,-0.0,-1.0,7.0,539.0
1,2,4.0,0,399.99,399.99,3,0.0,4,7,4,1,70.0,2000.0,522.0,5.0,9.0,0.0,12.0,37.0,-1.0,43.0,627.0
1,8,4.0,0,750.8,750.8,1,0.0,2,6,4,0,49.0,3000.0,522.0,18.0,9.0,0.0,9.0,-0.0,-1.0,7.0,564.0
1,2,4.0,0,399.99,399.99,0,0.0,2,6,0,1,58.0,1700.0,522.0,5.0,9.0,0.0,12.0,-0.0,-1.0,24.0,571.0
1,8,10.0,0,513.08,513.08,4,2.0,2,6,0,1,31.0,3337.0,522.0,18.0,-3.0,0.0,9.0,37.0,8.0,-7.0,584.0
1,8,10.0,0,1472.62,1472.62,0,3.0,2,2,0,1,45.0,2800.0,522.0,18.0,-3.0,0.0,-18.0,-0.0,8.0,7.0,534.0
1,2,12.0,0,513.99,513.99,4,1.0,2,6,1,0,24.0,1200.0,522.0,5.0,-9.0,0.0,9.0,37.0,8.0,-25.0,547.0
1,2,12.0,0,658.0,658.0,2,1.0,2,3,3,1,24.0,2700.0,522.0,5.0,-9.0,0.0,9.0,-0.0,8.0,-25.0,510.0
1,2,30.0,0,959.98,959.98,2,0.0,2,3,3,0,22.0,1550.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,-1.0,-25.0,474.0
1,8,4.0,1,754.98,2000.0,0,0.0,2,3,1,1,46.0,1400.0,522.0,18.0,9.0,-7.0,-18.0,-0.0,-1.0,7.0,530.0
1,8,10.0,1,595.97,1500.0,2,0.0,2,3,0,0,41.0,1235.0,522.0,18.0,-3.0,-7.0,9.0,-0.0,-1.0,7.0,545.0
1,2,30.0,0,1072.98,1072.98,6,0.0,4,7,1,1,62.0,1200.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,24.0,560.0
1,8,4.0,1,325.58,3000.0,1,0.0,0,2,0,0,63.0,1600.0,522.0,18.0,9.0,-7.0,12.0,-0.0,-1.0,24.0,577.0
1,6,20.0,0,4400.0,4400.0,3,0.0,4,7,4,1,79.0,2800.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,43.0,579.0
1,2,12.0,0,458.99,458.99,4,1.0,2,3,0,0,36.0,1200.0,522.0,5.0,-9.0,0.0,12.0,37.0,8.0,7.0,582.0
1,8,4.0,1,285.59,3000.0,6,0.0,4,7,4,1,89.0,2500.0,522.0,18.0,9.0,-7.0,13.0,37.0,-1.0,43.0,634.0
1,8,4.0,1,374.16,2000.0,0,2.0,2,3,1,1,30.0,1600.0,522.0,18.0,9.0,-7.0,12.0,-0.0,8.0,-7.0,555.0
1,8,1.0,1,942.47,3000.0,2,2.0,2,3,1,0,39.0,1650.0,522.0,18.0,13.0,-7.0,-18.0,-0.0,8.0,7.0,543.0
1,8,10.0,0,190.27,190.27,3,1.0,2,5,0,1,45.0,2300.0,522.0,18.0,-3.0,0.0,13.0,37.0,8.0,7.0,602.0
1,8,4.0,1,313.4,2000.0,0,1.0,2,6,0,0,48.0,1800.0,522.0,18.0,9.0,-7.0,12.0,-0.0,8.0,7.0,569.0
1,2,12.0,0,445.99,445.99,3,0.0,2,2,0,1,44.0,6000.0,522.0,5.0,-9.0,0.0,12.0,37.0,-1.0,7.0,573.0
1,8,4.0,1,114.0,2000.0,3,0.0,4,7,1,1,65.0,1200.0,522.0,18.0,9.0,-7.0,13.0,37.0,-1.0,24.0,615.0
1,8,3.0,1,101.39,2000.0,1,0.0,4,4,1,0,54.0,900.0,522.0,18.0,13.0,-7.0,13.0,-0.0,-1.0,15.0,573.0
1,2,12.0,0,1322.97,1322.97,3,2.0,2,2,0,1,46.0,2700.0,522.0,5.0,-9.0,0.0,-18.0,37.0,8.0,7.0,552.0
1,8,4.0,1,149.0,2000.0,3,2.0,2,6,1,0,51.0,1600.0,522.0,18.0,9.0,-7.0,13.0,37.0,8.0,15.0,615.0
1,8,3.0,1,367.58,2000.0,0,0.0,2,6,1,0,47.0,1386.0,522.0,18.0,13.0,-7.0,12.0,-0.0,-1.0,7.0,564.0
1,8,10.0,0,888.0,888.0,3,2.0,2,3,4,0,38.0,1220.0,522.0,18.0,-3.0,0.0,-18.0,37.0,8.0,7.0,571.0
1,2,12.0,0,540.15,540.15,3,0.0,4,7,4,0,66.0,1700.0,522.0,5.0,-9.0,0.0,9.0,37.0,-1.0,43.0,606.0
1,2,12.0,0,379.99,379.99,2,1.0,2,3,0,1,45.0,1600.0,522.0,5.0,-9.0,0.0,12.0,-0.0,8.0,7.0,545.0
1,8,4.0,1,494.64,3000.0,3,0.0,2,6,1,1,33.0,1500.0,522.0,18.0,9.0,-7.0,9.0,37.0,-1.0,-7.0,580.0
1,2,12.0,0,563.99,563.99,3,0.0,4,7,1,0,68.0,1750.0,522.0,5.0,-9.0,0.0,9.0,37.0,-1.0,43.0,606.0
1,2,12.0,0,1098.99,1098.99,3,4.0,2,6,1,0,42.0,650.0,522.0,5.0,-9.0,0.0,-18.0,37.0,8.0,7.0,552.0
1,8,3.0,1,189.85,2000.0,2,1.0,2,5,0,1,49.0,1800.0,522.0,18.0,13.0,-7.0,13.0,-0.0,8.0,7.0,574.0
1,8,10.0,0,899.0,899.0,3,1.0,2,6,4,1,53.0,1900.0,522.0,18.0,-3.0,0.0,-18.0,37.0,8.0,15.0,579.0
1,8,4.0,1,206.6,2000.0,3,0.0,2,2,0,1,56.0,2950.0,522.0,18.0,9.0,-7.0,13.0,37.0,-1.0,15.0,606.0
1,2,15.0,0,628.99,628.99,3,2.0,2,2,0,0,38.0,2100.0,522.0,5.0,-9.0,0.0,9.0,37.0,8.0,7.0,579.0
1,8,4.0,1,112.49,3000.0,4,2.0,2,5,1,1,36.0,1352.0,522.0,18.0,9.0,-7.0,13.0,37.0,8.0,7.0,607.0
1,2,3.0,1,612.99,2000.0,2,0.0,2,3,1,0,21.0,1200.0,522.0,5.0,13.0,-7.0,9.0,-0.0,-1.0,-25.0,516.0
1,8,10.0,0,371.35,371.35,4,1.0,2,3,1,1,30.0,1300.0,522.0,18.0,-3.0,0.0,12.0,37.0,8.0,-7.0,587.0
1,2,12.0,0,743.98,743.98,3,0.0,4,7,1,1,70.0,2000.0,522.0,5.0,-9.0,0.0,9.0,37.0,-1.0,43.0,606.0
1,2,12.0,0,423.99,423.99,3,0.0,2,5,4,0,45.0,1350.0,522.0,5.0,-9.0,0.0,12.0,37.0,-1.0,7.0,573.0
1,2,30.0,0,1446.97,1446.97,3,2.0,2,3,1,1,55.0,1200.0,522.0,5.0,-9.0,0.0,-18.0,37.0,8.0,15.0,560.0
1,8,4.0,1,550.9,2000.0,3,0.0,2,6,1,0,50.0,2200.0,522.0,18.0,9.0,-7.0,9.0,37.0,-1.0,15.0,602.0
1,2,20.0,0,1382.98,1382.98,0,0.0,2,3,3,1,22.0,1500.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,-1.0,-25.0,474.0
1,2,20.0,0,999.99,999.99,3,0.0,4,7,4,1,69.0,2500.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,43.0,579.0
1,8,4.0,1,349.0,2000.0,1,0.0,2,6,0,1,55.0,3600.0,522.0,18.0,9.0,-7.0,12.0,-0.0,-1.0,15.0,568.0
1,2,10.0,1,418.99,2000.0,0,0.0,2,2,0,1,56.0,1850.0,522.0,5.0,-3.0,-7.0,12.0,-0.0,-1.0,15.0,543.0
1,2,15.0,1,663.97,3000.0,2,7.0,2,6,4,0,45.0,1100.0,522.0,5.0,-9.0,-7.0,9.0,-0.0,8.0,7.0,535.0
1,8,4.0,1,329.49,2000.0,1,0.0,4,7,4,0,62.0,1000.0,522.0,18.0,9.0,-7.0,12.0,-0.0,-1.0,24.0,577.0
1,6,10.0,0,1400.0,1400.0,6,0.0,4,7,4,0,85.0,984.0,522.0,5.0,-3.0,0.0,-18.0,37.0,-1.0,43.0,585.0
1,2,4.0,0,259.99,259.99,3,2.0,2,3,4,1,49.0,3100.0,522.0,5.0,9.0,0.0,13.0,37.0,8.0,7.0,601.0
1,2,20.0,1,1068.99,1500.0,0,0.0,2,5,1,1,35.0,2600.0,522.0,5.0,-9.0,-7.0,-18.0,-0.0,-1.0,-7.0,485.0
1,8,3.0,1,716.2,2000.0,3,2.0,2,2,4,0,41.0,2600.0,522.0,18.0,13.0,-7.0,9.0,37.0,8.0,7.0,607.0
1,8,10.0,0,522.81,522.81,3,2.0,2,6,0,1,33.0,25000.0,522.0,18.0,-3.0,0.0,9.0,37.0,8.0,-7.0,584.0
1,6,10.0,0,1256.0,1256.0,3,0.0,4,7,4,1,85.0,2000.0,522.0,5.0,-3.0,0.0,-18.0,37.0,-1.0,43.0,585.0
1,8,4.0,1,256.57,2000.0,3,0.0,2,3,0,0,28.0,2200.0,522.0,18.0,9.0,-7.0,13.0,37.0,-1.0,-25.0,566.0
1,8,4.0,1,362.34,3000.0,6,0.0,4,7,1,0,68.0,1700.0,522.0,18.0,9.0,-7.0,12.0,37.0,-1.0,43.0,633.0
1,8,30.0,1,0.0,1000.0,0,0.0,2,6,0,0,30.0,1500.0,522.0,18.0,-9.0,-7.0,13.0,-0.0,-1.0,-7.0,529.0
1,8,10.0,0,951.96,951.96,2,1.0,2,3,4,1,32.0,1600.0,522.0,18.0,-3.0,0.0,-18.0,-0.0,8.0,-7.0,520.0
1,8,4.0,1,571.3,2000.0,0,1.0,2,3,1,0,48.0,1300.0,522.0,18.0,9.0,-7.0,9.0,-0.0,8.0,7.0,566.0
1,8,30.0,1,0.0,1000.0,3,3.0,2,6,0,1,43.0,3000.0,522.0,18.0,-9.0,-7.0,13.0,37.0,8.0,7.0,589.0
1,8,4.0,1,397.21,2000.0,6,1.0,2,6,4,0,40.0,1300.0,522.0,18.0,9.0,-7.0,12.0,37.0,8.0,7.0,606.0
1,8,10.0,0,450.97,450.97,3,1.0,2,6,0,1,48.0,1800.0,522.0,18.0,-3.0,0.0,12.0,37.0,8.0,7.0,601.0
1,2,30.0,0,499.99,499.99,3,0.0,4,7,0,1,68.0,1850.0,522.0,5.0,-9.0,0.0,9.0,37.0,-1.0,43.0,606.0
1,8,4.0,1,269.9,2000.0,3,0.0,4,7,4,1,61.0,1800.0,522.0,18.0,9.0,-7.0,13.0,37.0,-1.0,24.0,615.0
1,8,3.0,1,710.55,3000.0,0,1.0,0,2,1,0,48.0,2500.0,522.0,18.0,13.0,-7.0,9.0,-0.0,8.0,7.0,570.0
1,8,10.0,0,449.78,449.78,6,0.0,4,7,1,0,67.0,2000.0,522.0,18.0,-3.0,0.0,12.0,37.0,-1.0,43.0,628.0
1,8,4.0,1,916.22,2000.0,3,0.0,4,7,4,1,74.0,2450.0,522.0,18.0,9.0,-7.0,-18.0,37.0,-1.0,43.0,603.0
1,3,4.0,0,186.11,186.11,0,1.0,2,3,1,0,29.0,1850.0,522.0,5.0,9.0,0.0,13.0,-0.0,8.0,-7.0,550.0
1,2,5.0,0,863.99,863.99,3,0.0,4,7,4,1,70.0,1800.0,522.0,5.0,-3.0,0.0,-18.0,37.0,-1.0,43.0,585.0
1,8,4.0,1,443.58,3000.0,2,0.0,4,7,4,0,68.0,1200.0,522.0,18.0,9.0,-7.0,12.0,-0.0,-1.0,43.0,596.0
1,8,3.0,1,513.2,3000.0,3,0.0,4,7,4,1,71.0,1860.0,522.0,18.0,13.0,-7.0,9.0,37.0,-1.0,43.0,634.0
1,2,30.0,0,968.0,968.0,2,2.0,2,5,4,0,31.0,1300.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,8.0,-7.0,501.0
1,8,1.0,1,138.78,2000.0,0,0.0,2,3,0,1,31.0,1800.0,522.0,18.0,13.0,-7.0,13.0,-0.0,-1.0,-7.0,551.0
1,8,4.0,0,221.56,221.56,0,0.0,2,6,1,0,54.0,1400.0,522.0,18.0,9.0,0.0,13.0,-0.0,-1.0,15.0,576.0
1,8,4.0,1,970.28,3000.0,0,0.0,2,6,1,1,55.0,1300.0,522.0,18.0,9.0,-7.0,-18.0,-0.0,-1.0,15.0,538.0
1,2,5.0,0,549.99,549.99,3,2.0,2,6,0,0,39.0,2000.0,522.0,5.0,-3.0,0.0,9.0,37.0,8.0,7.0,585.0
1,8,4.0,1,394.01,2000.0,2,0.0,2,3,1,0,26.0,1500.0,522.0,18.0,9.0,-7.0,12.0,-0.0,-1.0,-25.0,528.0
1,8,4.0,1,137.5,1500.0,0,0.0,2,3,1,1,32.0,1350.0,522.0,18.0,9.0,-7.0,13.0,-0.0,-1.0,-7.0,547.0
1,8,4.0,1,359.0,3000.0,3,3.0,2,5,1,1,46.0,2649.0,522.0,18.0,9.0,-7.0,12.0,37.0,8.0,7.0,606.0
1,8,3.0,1,237.87,2000.0,2,0.0,2,1,3,1,23.0,1500.0,522.0,18.0,13.0,-7.0,13.0,-0.0,-1.0,-25.0,533.0
1,8,4.0,1,615.13,3000.0,3,2.0,2,2,0,1,43.0,2900.0,522.0,18.0,9.0,-7.0,9.0,37.0,8.0,7.0,603.0
1,2,30.0,0,1384.98,1384.98,1,0.0,2,3,1,0,52.0,5740.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,-1.0,15.0,514.0
1,2,20.0,0,818.99,818.99,0,0.0,2,5,1,1,30.0,1550.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,-1.0,-7.0,492.0
1,6,10.0,0,1750.58,1750.58,3,0.0,4,7,1,0,68.0,500.0,522.0,5.0,-3.0,0.0,-18.0,37.0,-1.0,43.0,585.0
1,2,4.0,0,813.98,813.98,2,0.0,2,6,1,0,44.0,1400.0,522.0,5.0,9.0,0.0,-18.0,-0.0,-1.0,7.0,524.0
1,2,5.0,0,2000.0,2000.0,3,1.0,4,7,4,1,60.0,1600.0,522.0,5.0,-3.0,0.0,-18.0,37.0,8.0,24.0,575.0
1,2,10.0,1,399.99,2000.0,0,0.0,2,3,2,1,32.0,1200.0,522.0,5.0,-3.0,-7.0,12.0,-0.0,-1.0,-7.0,521.0
1,2,4.0,0,120.0,120.0,0,0.0,2,3,1,1,38.0,1500.0,522.0,5.0,9.0,0.0,13.0,-0.0,-1.0,7.0,555.0
1,8,3.0,1,450.0,3000.0,0,0.0,2,3,3,1,23.0,1150.0,522.0,18.0,13.0,-7.0,12.0,-0.0,-1.0,-25.0,532.0
1,2,10.0,1,300.0,2000.0,0,0.0,2,5,1,0,51.0,1200.0,522.0,5.0,-3.0,-7.0,13.0,-0.0,-1.0,15.0,544.0
1,2,15.0,0,1406.97,1406.97,1,3.0,2,3,4,0,35.0,2000.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,8.0,-7.0,501.0
1,2,12.0,0,2028.99,2028.99,3,1.0,2,2,0,1,44.0,3500.0,522.0,5.0,-9.0,0.0,-18.0,37.0,8.0,7.0,552.0
1,8,4.0,1,231.58,2000.0,3,0.0,4,7,4,1,70.0,1600.0,522.0,18.0,9.0,-7.0,13.0,37.0,-1.0,43.0,634.0
1,3,10.0,0,673.47,673.47,3,2.0,2,3,4,0,57.0,12360.0,522.0,5.0,-3.0,0.0,9.0,37.0,8.0,24.0,602.0
1,2,30.0,0,1752.98,1752.98,5,4.0,2,6,4,0,36.0,1280.0,522.0,5.0,-9.0,0.0,-18.0,37.0,8.0,7.0,552.0
1,2,4.0,0,399.99,399.99,3,0.0,4,7,4,0,72.0,600.0,522.0,5.0,9.0,0.0,12.0,37.0,-1.0,43.0,627.0
1,2,5.0,0,399.99,399.99,6,1.0,2,2,4,0,54.0,2600.0,522.0,5.0,-3.0,0.0,12.0,37.0,8.0,15.0,596.0
1,2,12.0,0,399.99,399.99,3,1.0,2,3,0,1,31.0,2000.0,522.0,5.0,-9.0,0.0,12.0,37.0,8.0,-7.0,568.0
1,8,4.0,0,553.2,553.2,3,0.0,4,7,1,1,79.0,1100.0,522.0,18.0,9.0,0.0,9.0,37.0,-1.0,43.0,637.0
1,2,3.0,1,649.99,3000.0,3,0.0,2,6,4,0,55.0,2500.0,522.0,5.0,13.0,-7.0,9.0,37.0,-1.0,15.0,593.0
1,8,10.0,0,429.55,429.55,3,2.0,2,6,0,0,33.0,2760.0,522.0,18.0,-3.0,0.0,12.0,37.0,8.0,-7.0,587.0
1,2,5.0,0,308.99,308.99,2,0.0,2,5,1,1,54.0,1900.0,522.0,5.0,-3.0,0.0,12.0,-0.0,-1.0,15.0,550.0
1,8,5.0,0,329.2,329.2,0,0.0,4,7,1,1,62.0,890.0,522.0,18.0,-3.0,0.0,12.0,-0.0,-1.0,24.0,572.0
1,2,12.0,0,733.99,733.99,2,2.0,2,5,0,1,34.0,1700.0,522.0,5.0,-9.0,0.0,9.0,-0.0,8.0,-7.0,528.0
1,2,10.0,0,558.99,558.99,3,0.0,4,7,4,0,58.0,1300.0,522.0,5.0,-3.0,0.0,9.0,37.0,-1.0,24.0,593.0
1,6,10.0,0,1650.0,1650.0,6,0.0,4,7,1,0,79.0,980.0,522.0,5.0,-3.0,0.0,-18.0,37.0,-1.0,43.0,585.0
1,2,4.0,0,399.99,399.99,3,0.0,2,3,4,0,54.0,2200.0,522.0,5.0,9.0,0.0,12.0,37.0,-1.0,15.0,599.0
1,2,5.0,0,319.99,319.99,1,2.0,2,6,0,0,57.0,1800.0,522.0,5.0,-3.0,0.0,12.0,-0.0,8.0,24.0,568.0
1,2,15.0,0,499.99,499.99,2,0.0,1,3,1,0,20.0,1100.0,522.0,5.0,-9.0,0.0,9.0,-0.0,-1.0,-25.0,501.0
1,8,4.0,1,212.58,2000.0,3,3.0,2,6,0,1,47.0,3400.0,522.0,18.0,9.0,-7.0,13.0,37.0,8.0,7.0,607.0
1,8,3.0,1,243.8,3000.0,4,2.0,2,6,0,1,34.0,2700.0,522.0,18.0,13.0,-7.0,13.0,37.0,8.0,-7.0,597.0
1,2,30.0,0,2049.96,2049.96,2,0.0,2,5,0,1,27.0,1900.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,-1.0,-25.0,474.0
1,2,10.0,0,399.99,399.99,3,0.0,4,7,4,0,67.0,3000.0,522.0,5.0,-3.0,0.0,12.0,37.0,-1.0,43.0,615.0
1,2,12.0,0,549.99,549.99,3,0.0,4,7,4,0,66.0,1500.0,522.0,5.0,-9.0,0.0,9.0,37.0,-1.0,43.0,606.0
1,2,3.0,1,499.99,2000.0,2,0.0,0,2,1,0,27.0,1700.0,522.0,5.0,13.0,-7.0,9.0,-0.0,-1.0,-25.0,516.0
1,2,5.0,0,449.99,449.99,3,2.0,2,6,0,0,54.0,2300.0,522.0,5.0,-3.0,0.0,12.0,37.0,8.0,15.0,596.0
1,8,10.0,0,613.53,613.53,0,0.0,2,3,0,0,49.0,1450.0,522.0,18.0,-3.0,0.0,9.0,-0.0,-1.0,7.0,552.0
1,3,10.0,0,220.1,220.1,4,1.0,2,3,4,0,50.0,1500.0,522.0,5.0,-3.0,0.0,13.0,37.0,8.0,15.0,597.0
1,8,4.0,1,149.9,1500.0,3,2.0,2,5,1,0,39.0,2600.0,522.0,18.0,9.0,-7.0,13.0,37.0,8.0,7.0,607.0
1,2,18.0,1,563.99,2000.0,0,0.0,4,7,4,0,65.0,1500.0,522.0,5.0,-9.0,-7.0,9.0,-0.0,-1.0,24.0,543.0
1,8,4.0,1,596.87,2000.0,0,3.0,2,6,1,0,41.0,1300.0,522.0,18.0,9.0,-7.0,9.0,-0.0,8.0,7.0,566.0
1,8,3.0,1,184.8,2000.0,3,0.0,2,3,3,0,43.0,1600.0,522.0,18.0,13.0,-7.0,13.0,37.0,-1.0,7.0,602.0
1,3,10.0,0,403.46,403.46,3,0.0,4,7,4,1,64.0,1400.0,522.0,5.0,-3.0,0.0,12.0,37.0,-1.0,24.0,596.0
1,2,5.0,0,500.0,500.0,3,1.0,2,3,0,1,63.0,2400.0,522.0,5.0,-3.0,0.0,9.0,37.0,8.0,24.0,602.0
1,8,10.0,0,557.49,557.49,0,2.0,2,3,1,0,23.0,1200.0,522.0,18.0,-3.0,0.0,9.0,-0.0,8.0,-25.0,529.0
1,8,10.0,0,570.78,570.78,0,0.0,2,3,1,0,51.0,1400.0,522.0,18.0,-3.0,0.0,9.0,-0.0,-1.0,15.0,560.0
1,8,4.0,1,338.4,2000.0,3,3.0,2,2,0,1,41.0,1800.0,522.0,18.0,9.0,-7.0,12.0,37.0,8.0,7.0,606.0
1,8,3.0,0,166.99,166.99,1,0.0,2,2,1,1,71.0,2000.0,522.0,18.0,13.0,0.0,13.0,-0.0,-1.0,43.0,608.0
0,2,15.0,0,1587.96,1587.96,1,0.0,2,6,1,1,34.0,1000.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,-1.0,-7.0,492.0
1,2,10.0,1,613.99,2000.0,4,2.0,2,5,1,1,36.0,2900.0,522.0,5.0,-3.0,-7.0,9.0,37.0,8.0,7.0,578.0
1,2,15.0,1,543.99,2000.0,1,3.0,2,6,1,1,38.0,1200.0,522.0,5.0,-9.0,-7.0,9.0,-0.0,8.0,7.0,535.0
1,2,5.0,0,219.99,219.99,3,0.0,4,7,4,0,55.0,1700.0,522.0,5.0,-3.0,0.0,13.0,37.0,-1.0,15.0,588.0
1,8,4.0,1,186.16,2000.0,0,0.0,4,7,4,0,73.0,1300.0,522.0,18.0,9.0,-7.0,13.0,-0.0,-1.0,43.0,597.0
1,8,3.0,0,450.0,450.0,0,0.0,2,3,3,0,22.0,1300.0,522.0,18.0,13.0,0.0,12.0,-0.0,-1.0,-25.0,539.0
1,2,20.0,0,918.98,918.98,0,0.0,2,2,1,0,56.0,2495.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,-1.0,15.0,514.0
1,8,1.0,1,200.78,2000.0,3,1.0,2,3,4,1,50.0,2400.0,522.0,18.0,13.0,-7.0,13.0,37.0,8.0,15.0,619.0
1,8,10.0,0,378.46,378.46,0,0.0,2,6,1,1,29.0,1480.0,522.0,18.0,-3.0,0.0,12.0,-0.0,-1.0,-7.0,541.0
1,8,4.0,1,360.0,3000.0,1,0.0,4,7,4,0,67.0,2250.0,522.0,18.0,9.0,-7.0,12.0,-0.0,-1.0,43.0,596.0
1,8,4.0,0,169.8,169.8,0,0.0,2,6,0,1,32.0,1500.0,522.0,18.0,9.0,0.0,13.0,-0.0,-1.0,-7.0,554.0
1,8,4.0,1,211.6,2000.0,1,1.0,2,3,0,0,52.0,1500.0,522.0,18.0,9.0,-7.0,13.0,-0.0,8.0,15.0,578.0
1,8,4.0,1,807.59,3000.0,2,2.0,2,3,1,0,29.0,1350.0,522.0,18.0,9.0,-7.0,-18.0,-0.0,8.0,-7.0,525.0
1,8,4.0,1,365.94,2000.0,0,0.0,2,5,3,1,20.0,1290.0,522.0,18.0,9.0,-7.0,12.0,-0.0,-1.0,-25.0,528.0
